,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1622579,5282102,BindingDB,Astragalin,226182,Kaempferol 3-O-&#946;-D-glucoside (6),https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=226182,3619,Acetylcholinesterase,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=3619,P22303,Acetylcholinesterase,43,ACHE,9606,Homo sapiens (human),,IC50 (nM),89610.0,,,,,
1,1622580,5282102,BindingDB,Astragalin,226182,Kaempferol 3-O-&#946;-D-glucoside (6),https://www.bindingdb.org/rwd/bind/chemsearch/marvin/MolStructure.jsp?monomerid=226182,2622,Tyrosine-protein phosphatase non-receptor type 1,https://www.bindingdb.org/rwd/jsp/dbsearch/PrimarySearch_ki.jsp?tag=pol&polymerid=2622,P18031,Tyrosine-protein phosphatase non-receptor type 1,5770,PTPN1,9606,Homo sapiens (human),,IC50 (nM),60700.0,,,,,
2,1683841,5282102,Therapeutic Target Database (TTD),Astragalin,D08BFU,ASTRAGALIN,https://idrblab.net/ttd/data/drug/details/D08BFU,T82577,Angiotensin-converting enzyme (ACE),https://idrblab.net/ttd/data/target/details/T82577,P12821,Angiotensin-converting enzyme ,1636,ACE,9606,Homo sapiens (human),Inhibitor,,,,,,,
3,1683842,5282102,Therapeutic Target Database (TTD),Astragalin,D08BFU,ASTRAGALIN,https://idrblab.net/ttd/data/drug/details/D08BFU,T26623,Aldose reductase (AKR1B1),https://idrblab.net/ttd/data/target/details/T26623,P15121,Aldo-keto reductase family 1 member B1,231,AKR1B1,9606,Homo sapiens (human),Inhibitor,,,,,,,
4,1753403,5282102,Comparative Toxicogenomics Database (CTD),Astragalin,C001579,astragalin,https://ctdbase.org/detail.go?type=chem&acc=C001579,351,APP,https://ctdbase.org/detail.go?type=gene&acc=351,,,351,APP,10090,Mus musculus (house mouse),Astragalin inhibits the reaction [[galactose co-treated with aluminum chloride] results in decreased expression of APP protein],,,PMID:35537655,https://www.ncbi.nlm.nih.gov/pubmed/35537655,35537655.0,,
5,1753404,5282102,Comparative Toxicogenomics Database (CTD),Astragalin,C001579,astragalin,https://ctdbase.org/detail.go?type=chem&acc=C001579,847,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847,CAT,10090,Mus musculus (house mouse),Astragalin inhibits the reaction [[galactose co-treated with aluminum chloride] results in decreased expression of CAT protein],,,PMID:35537655,https://www.ncbi.nlm.nih.gov/pubmed/35537655,35537655.0,,
6,1753405,5282102,Comparative Toxicogenomics Database (CTD),Astragalin,C001579,astragalin,https://ctdbase.org/detail.go?type=chem&acc=C001579,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347,CCL2,10090,Mus musculus (house mouse),Astragalin inhibits the reaction [lipopolysaccharides results in increased expression of CCL2 mrna],,,PMID:22210036,https://www.ncbi.nlm.nih.gov/pubmed/22210036,22210036.0,,
7,1753616,5282102,Comparative Toxicogenomics Database (CTD),Astragalin,C001579,astragalin,https://ctdbase.org/detail.go?type=chem&acc=C001579,6348,CCL3,https://ctdbase.org/detail.go?type=gene&acc=6348,,,6348,CCL3,10090,Mus musculus (house mouse),Astragalin inhibits the reaction [lipopolysaccharides results in increased expression of CCL3 mrna],,,PMID:22210036,https://www.ncbi.nlm.nih.gov/pubmed/22210036,22210036.0,,
8,1753617,5282102,Comparative Toxicogenomics Database (CTD),Astragalin,C001579,astragalin,https://ctdbase.org/detail.go?type=chem&acc=C001579,3280,HES1,https://ctdbase.org/detail.go?type=gene&acc=3280,,,3280,HES1,10090,Mus musculus (house mouse),Astragalin inhibits the reaction [[galactose co-treated with aluminum chloride] results in increased expression of HES1 protein],,,PMID:35537655,https://www.ncbi.nlm.nih.gov/pubmed/35537655,35537655.0,,
9,1753618,5282102,Comparative Toxicogenomics Database (CTD),Astragalin,C001579,astragalin,https://ctdbase.org/detail.go?type=chem&acc=C001579,3586,IL10,https://ctdbase.org/detail.go?type=gene&acc=3586,,,3586,IL10,10090,Mus musculus (house mouse),Astragalin inhibits the reaction [[galactose co-treated with aluminum chloride] results in decreased expression of IL10 protein],,,PMID:35537655,https://www.ncbi.nlm.nih.gov/pubmed/35537655,35537655.0,,
