,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1546517,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,5243,ABCB1,https://ctdbase.org/detail.go?type=gene&acc=5243,,,5243,ABCB1,9606,Homo sapiens (human),Isovitexin inhibits the reaction [ABCB1 protein results in decreased uptake of daunorubicin]|isovitexin promotes the reaction [elacridar inhibits the reaction [ABCB1 protein results in decreased uptake of rhodamine 123]],,,PMID:34217736,https://www.ncbi.nlm.nih.gov/pubmed/34217736,34217736,,
1,1546518,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,196,AHR,https://ctdbase.org/detail.go?type=gene&acc=196,,,196,AHR,10116,Rattus norvegicus (Norway rat),Isovitexin inhibits the reaction [TNF protein results in decreased expression of AHR protein]|[isovitexin results in increased expression of and results in increased activity of AHR protein] which results in increased expression of CYP1A1 protein|isovitexin results in increased expression of and results in increased activity of AHR protein,,,PMID:37263555,https://www.ncbi.nlm.nih.gov/pubmed/37263555,37263555,,
2,1546712,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,1017,CDK2,https://ctdbase.org/detail.go?type=gene&acc=1017,,,1017,CDK2,9606,Homo sapiens (human),Isovitexin results in decreased expression of CDK2 protein|isovitexin results in decreased expression of CDK2 mRNA,,,PMID:37939611,https://www.ncbi.nlm.nih.gov/pubmed/37939611,37939611,,
3,1546713,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,1026,CDKN1A,https://ctdbase.org/detail.go?type=gene&acc=1026,,,1026,CDKN1A,9606,Homo sapiens (human),Isovitexin results in increased expression of CDKN1A mrna|isovitexin results in increased expression of CDKN1A protein,,,PMID:37939611,https://www.ncbi.nlm.nih.gov/pubmed/37939611,37939611,,
4,1546714,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,1543,CYP1A1,https://ctdbase.org/detail.go?type=gene&acc=1543,,,1543,CYP1A1,10116,Rattus norvegicus (Norway rat),Isovitexin results in increased expression of CYP1A1 protein|[isovitexin results in increased expression of and results in increased activity of AHR protein] which results in increased expression of CYP1A1 protein|2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide inhibits the reaction [isovitexin results in increased expression of CYP1A1 protein],,,PMID:37263555,https://www.ncbi.nlm.nih.gov/pubmed/37263555,37263555,,
5,1546715,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,3553,IL1B,https://ctdbase.org/detail.go?type=gene&acc=3553,,,3553,IL1B,10090,Mus musculus (house mouse),Isovitexin inhibits the reaction [dextran sulfate results in increased expression of IL1B protein]|2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide inhibits the reaction [isovitexin inhibits the reaction [TNF protein results in increased expression of IL1B protein]]|isovitexin inhibits the reaction [TNF protein results in increased expression of IL1B protein],,,PMID:37263555,https://www.ncbi.nlm.nih.gov/pubmed/37263555,37263555,,
6,1546716,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,3569,IL6,https://ctdbase.org/detail.go?type=gene&acc=3569,,,3569,IL6,10116,Rattus norvegicus (Norway rat),Isovitexin inhibits the reaction [TNF protein results in increased expression of IL6 protein]|2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide inhibits the reaction [isovitexin inhibits the reaction [TNF protein results in increased expression of IL6 protein]],,,PMID:37263555,https://www.ncbi.nlm.nih.gov/pubmed/37263555,37263555,,
7,1546717,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,4353,MPO,https://ctdbase.org/detail.go?type=gene&acc=4353,,,4353,MPO,10090,Mus musculus (house mouse),Isovitexin inhibits the reaction [dextran sulfate results in increased activity of MPO protein],,,PMID:37263555,https://www.ncbi.nlm.nih.gov/pubmed/37263555,37263555,,
8,1546718,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,4792,NFKBIA,https://ctdbase.org/detail.go?type=gene&acc=4792,,,4792,NFKBIA,10116,Rattus norvegicus (Norway rat),2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide inhibits the reaction [isovitexin inhibits the reaction [TNF protein results in increased expression of NFKBIA protein]]|isovitexin inhibits the reaction [TNF protein results in increased phosphorylation of NFKBIA protein],,,PMID:37263555,https://www.ncbi.nlm.nih.gov/pubmed/37263555,37263555,,
9,1546719,162350,Comparative Toxicogenomics Database (CTD),Isovitexin,C049772,isovitexin,https://ctdbase.org/detail.go?type=chem&acc=C049772,100506658,OCLN,https://ctdbase.org/detail.go?type=gene&acc=100506658,,,100506658,OCLN,10116,Rattus norvegicus (Norway rat),2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide inhibits the reaction [isovitexin inhibits the reaction [TNF protein results in decreased expression of OCLN protein]]|isovitexin inhibits the reaction [TNF protein results in decreased expression of OCLN protein],,,PMID:37263555,https://www.ncbi.nlm.nih.gov/pubmed/37263555,37263555,,
