,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,214344,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,100526482,MIR466O,https://ctdbase.org/detail.go?type=gene&acc=100526482,,,100526482,Mir466o,10090,Mus musculus (house mouse),4-cresol results in increased expression of MIR466O mRNA,,,PMID:32105654,https://www.ncbi.nlm.nih.gov/pubmed/32105654,32105654,,
1,214533,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,723939,MIR471,https://ctdbase.org/detail.go?type=gene&acc=723939,,,723939,Mir471,10090,Mus musculus (house mouse),4-cresol results in decreased expression of MIR471 mRNA,,,PMID:32105654,https://www.ncbi.nlm.nih.gov/pubmed/32105654,32105654,,
2,214534,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,574441,MIR488,https://ctdbase.org/detail.go?type=gene&acc=574441,,,574441,MIR488,10090,Mus musculus (house mouse),4-cresol results in increased expression of MIR488 mRNA,,,PMID:32105654,https://www.ncbi.nlm.nih.gov/pubmed/32105654,32105654,,
3,214535,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,574452,MIR494,https://ctdbase.org/detail.go?type=gene&acc=574452,,,574452,MIR494,10090,Mus musculus (house mouse),4-cresol results in increased expression of MIR494 mRNA,,,PMID:32105654,https://www.ncbi.nlm.nih.gov/pubmed/32105654,32105654,,
4,214536,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,100526556,MIR3091,https://ctdbase.org/detail.go?type=gene&acc=100526556,,,100526556,Mir3091,10090,Mus musculus (house mouse),4-cresol results in decreased expression of MIR3091 mRNA,,,PMID:32105654,https://www.ncbi.nlm.nih.gov/pubmed/32105654,32105654,,
5,253313,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,723962,MIR26A-2,https://ctdbase.org/detail.go?type=gene&acc=723962,,,723962,Mir26a-2,10090,Mus musculus (house mouse),4-cresol results in increased expression of MIR26A-2 mRNA,,,PMID:32105654,https://www.ncbi.nlm.nih.gov/pubmed/32105654,32105654,,
6,253314,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,50848,F11R,https://ctdbase.org/detail.go?type=gene&acc=50848,,,50848,F11R,9606,Homo sapiens (human),4-cresol results in decreased expression of F11R protein,,,PMID:16954166,https://www.ncbi.nlm.nih.gov/pubmed/16954166,16954166,,
7,253315,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,102465602,MIR6996,https://ctdbase.org/detail.go?type=gene&acc=102465602,,,102465602,Mir6996,10090,Mus musculus (house mouse),4-cresol results in decreased expression of MIR6996 mRNA,,,PMID:32105654,https://www.ncbi.nlm.nih.gov/pubmed/32105654,32105654,,
8,253316,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,213,ALB,https://ctdbase.org/detail.go?type=gene&acc=213,,,213,ALB,9606,Homo sapiens (human),4-cresol binds to ALB protein,,,PMID:11334365,https://www.ncbi.nlm.nih.gov/pubmed/11334365,11334365,,
9,253317,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,8678,BECN1,https://ctdbase.org/detail.go?type=gene&acc=8678,,,8678,BECN1,9606,Homo sapiens (human),4-cresol results in increased expression of BECN1 protein|4-cresol results in increased expression of BECN1,,,PMID:25668154,https://www.ncbi.nlm.nih.gov/pubmed/25668154,25668154,,
10,253318,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,836,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,9606,Homo sapiens (human),4-cresol results in increased activity of CASP3 protein,,,PMID:25668154,https://www.ncbi.nlm.nih.gov/pubmed/25668154,25668154,,
11,253319,2879,Comparative Toxicogenomics Database (CTD),P-Cresol,C032538,4-cresol,https://ctdbase.org/detail.go?type=chem&acc=C032538,841,CASP8,https://ctdbase.org/detail.go?type=gene&acc=841,,,841,CASP8,9606,Homo sapiens (human),4-cresol results in increased cleavage of CASP8 protein|sqstm1 mutant form inhibits the reaction [4-cresol results in increased cleavage of CASP8 protein],,,PMID:25668154,https://www.ncbi.nlm.nih.gov/pubmed/25668154,25668154,,
