,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1568302,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,196,AHR,https://ctdbase.org/detail.go?type=gene&acc=196,,,196,AHR,9606,Homo sapiens (human),Anethole inhibits the reaction [tetrachlorodibenzodioxin results in increased activity of AHR protein],,,PMID:29191726,https://www.ncbi.nlm.nih.gov/pubmed/29191726,29191726,,
1,1568303,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,207,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,9606,Homo sapiens (human),Anethole results in decreased phosphorylation of AKT1 protein,,,PMID:21212515,https://www.ncbi.nlm.nih.gov/pubmed/21212515,21212515,,
2,1568304,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,581,BAX,https://ctdbase.org/detail.go?type=gene&acc=581,,,581,BAX,10116,Rattus norvegicus (Norway rat),Anethole inhibits the reaction [isoproterenol results in increased expression of BAX mrna],,,PMID:35430261,https://www.ncbi.nlm.nih.gov/pubmed/35430261,35430261,,
3,1568305,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,596,BCL2,https://ctdbase.org/detail.go?type=gene&acc=596,,,596,BCL2,10116,Rattus norvegicus (Norway rat),Anethole inhibits the reaction [isoproterenol results in increased expression of BCL2 mrna],,,PMID:35430261,https://www.ncbi.nlm.nih.gov/pubmed/35430261,35430261,,
4,1568473,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,836,CASP3,https://ctdbase.org/detail.go?type=gene&acc=836,,,836,CASP3,10116,Rattus norvegicus (Norway rat),Anethole inhibits the reaction [isoproterenol results in increased cleavage of CASP3 protein],,,PMID:35430261,https://www.ncbi.nlm.nih.gov/pubmed/35430261,35430261,,
5,1568474,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,842,CASP9,https://ctdbase.org/detail.go?type=gene&acc=842,,,842,CASP9,10116,Rattus norvegicus (Norway rat),Anethole inhibits the reaction [isoproterenol results in increased cleavage of CASP9 protein],,,PMID:35430261,https://www.ncbi.nlm.nih.gov/pubmed/35430261,35430261,,
6,1568475,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,847,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847,CAT,10116,Rattus norvegicus (Norway rat),Anethole inhibits the reaction [isoproterenol results in decreased activity of CAT protein],,,PMID:35430261,https://www.ncbi.nlm.nih.gov/pubmed/35430261,35430261,,
7,1568476,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,1543,CYP1A1,https://ctdbase.org/detail.go?type=gene&acc=1543,,,1543,CYP1A1,9606,Homo sapiens (human),Anethole inhibits the reaction [tetrachlorodibenzodioxin results in increased expression of CYP1A1 mrna],,,PMID:29191726,https://www.ncbi.nlm.nih.gov/pubmed/29191726,29191726,,
8,1568477,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,2099,ESR1,https://ctdbase.org/detail.go?type=gene&acc=2099,,,2099,ESR1,9606,Homo sapiens (human),Anethole metabolite binds to ESR1 protein|anethole metabolite inhibits the reaction [estradiol binds to ESR1 protein],,,PMID:12818366,https://www.ncbi.nlm.nih.gov/pubmed/12818366,12818366,,
9,1568478,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,2099,ESR1,https://ctdbase.org/detail.go?type=gene&acc=2099,,,2099,ESR1,10116,Rattus norvegicus (Norway rat),Anethole analog binds to ESR1 protein,,,PMID:27420082,https://www.ncbi.nlm.nih.gov/pubmed/27420082,27420082,,
10,1568479,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,2678,GGT1,https://ctdbase.org/detail.go?type=gene&acc=2678,,,2678,GGT1,10116,Rattus norvegicus (Norway rat),Anethole analog results in decreased activity of GGT1 protein,,,PMID:20171274,https://www.ncbi.nlm.nih.gov/pubmed/20171274,20171274,,
11,1568480,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,2939,GSTA2,https://ctdbase.org/detail.go?type=gene&acc=2939,,,2939,GSTA2,10116,Rattus norvegicus (Norway rat),Anethole results in increased expression of GSTA2 protein,,,PMID:8406240,https://www.ncbi.nlm.nih.gov/pubmed/8406240,8406240,,
12,1568481,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,3162,HMOX1,https://ctdbase.org/detail.go?type=gene&acc=3162,,,3162,HMOX1,10116,Rattus norvegicus (Norway rat),Anethole promotes the reaction [isoproterenol results in increased expression of HMOX1 protein]|anethole promotes the reaction [isoproterenol results in increased expression of HMOX1 mrna],,,PMID:35430261,https://www.ncbi.nlm.nih.gov/pubmed/35430261,35430261,,
13,1568482,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,3551,IKBKB,https://ctdbase.org/detail.go?type=gene&acc=3551,,,3551,IKBKB,9606,Homo sapiens (human),Anethole results in decreased activity of IKBKB protein,,,PMID:10871845,https://www.ncbi.nlm.nih.gov/pubmed/10871845,10871845,,
14,1568483,637563,Comparative Toxicogenomics Database (CTD),Anethole,C006578,anethole,https://ctdbase.org/detail.go?type=chem&acc=C006578,3553,IL1B,https://ctdbase.org/detail.go?type=gene&acc=3553,,,3553,IL1B,10116,Rattus norvegicus (Norway rat),Anethole inhibits the reaction [isoproterenol results in increased expression of IL1B protein],,,PMID:35430261,https://www.ncbi.nlm.nih.gov/pubmed/35430261,35430261,,
