,id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
0,1575265,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,207,AKT1,https://ctdbase.org/detail.go?type=gene&acc=207,,,207,AKT1,10116,Rattus norvegicus (Norway rat),Nootkatone inhibits the reaction [rotenone results in decreased phosphorylation of AKT1 protein],,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
1,1575266,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,367,AR,https://ctdbase.org/detail.go?type=gene&acc=367,,,367,AR,9606,Homo sapiens (human),Nootkatone inhibits the reaction [metribolone results in increased activity of AR protein],,,PMID:18324785,https://www.ncbi.nlm.nih.gov/pubmed/18324785,18324785,,
2,1575267,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,3458,IFNG,https://ctdbase.org/detail.go?type=gene&acc=3458,,,3458,IFNG,10116,Rattus norvegicus (Norway rat),Nootkatone inhibits the reaction [rotenone results in increased expression of IFNG protein],,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
3,1575268,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,3553,IL1B,https://ctdbase.org/detail.go?type=gene&acc=3553,,,3553,IL1B,10116,Rattus norvegicus (Norway rat),Nootkatone inhibits the reaction [rotenone results in increased expression of IL1B protein],,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
4,1575269,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,5594,MAPK1,https://ctdbase.org/detail.go?type=gene&acc=5594,,,5594,MAPK1,10116,Rattus norvegicus (Norway rat),Nootkatone binds to MAPK1 protein,,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
5,1575270,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,1432,MAPK14,https://ctdbase.org/detail.go?type=gene&acc=1432,,,1432,MAPK14,10116,Rattus norvegicus (Norway rat),Nootkatone binds to MAPK14 protein,,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
6,1575271,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,5595,MAPK3,https://ctdbase.org/detail.go?type=gene&acc=5595,,,5595,MAPK3,10116,Rattus norvegicus (Norway rat),Nootkatone binds to MAPK3 protein|nootkatone inhibits the reaction [rotenone results in increased phosphorylation of MAPK3 protein]|[nootkatone binds to MAPK3 protein] which results in decreased abundance of MAPK3 protein,,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
7,1575272,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,219438,OR5D18,https://ctdbase.org/detail.go?type=gene&acc=219438,,,219438,OR5D18,10090,Mus musculus (house mouse),Nootkatone binds to and results in increased activity of OR5D18 protein,,,PMID:21142015,https://www.ncbi.nlm.nih.gov/pubmed/21142015,21142015,,
8,1575456,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,5295,PIK3R1,https://ctdbase.org/detail.go?type=gene&acc=5295,,,5295,PIK3R1,10116,Rattus norvegicus (Norway rat),Nootkatone inhibits the reaction [rotenone results in decreased phosphorylation of PIK3R1 protein],,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
9,1575457,1268142,Comparative Toxicogenomics Database (CTD),Nootkatone,C050302,nootkatone,https://ctdbase.org/detail.go?type=chem&acc=C050302,8503,PIK3R3,https://ctdbase.org/detail.go?type=gene&acc=8503,,,8503,PIK3R3,10116,Rattus norvegicus (Norway rat),Nootkatone inhibits the reaction [rotenone results in decreased phosphorylation of PIK3R3 protein],,,PMID:35833337,https://www.ncbi.nlm.nih.gov/pubmed/35833337,35833337,,
